country,region,month,political_stability_index,gdp_growth_pct,inflation_rate,unemployment_rate,food_price_index,energy_dependency_pct,military_expenditure_pct_gdp,arms_imports_index,border_disputes_count,refugee_outflow_thousands,sanctions_active,media_freedom_score,protest_events_last_3m,cyber_attack_incidents,last_conflict_year,trade_dependency_rival_pct,foreign_troops_present,election_cycle,regime_type,social_media_sentiment,rolling_protest_avg_6m,instability_score,conflict_escalation_6m
USA,North America,2022-02,-0.564557003269575,-1.4174251857696478,0.9897663818563291,7.070970662813045,189.59443558722626,17.779887800895573,2.8514485949929504,29.81349655911837,1,289.64097882115345,0,33.112480051465326,5,12,2022,5.121990473644836,0,0,Hybrid,-0.05366759789621556,8.967984255369869,72.4788597236191,0
USA,North America,2022-03,1.2884063401784895,3.3545478260569093,8.322583026214247,8.575210406817273,137.0990409368613,47.109518292921905,3.6681009517567125,35.26980851260807,5,113.8300270662615,0,71.96991350976852,0,13,2018,34.933874931329,1,0,Authoritarian,-0.282339031752995,1.3927022533049744,34.2189728278873,0
USA,North America,2022-04,-0.2702033186775383,4.488216743550467,10.738084688307046,2.8445412360315405,125.89036395271415,65.41730387773933,1.5214137542201585,68.59385108017322,3,111.1253739603327,0,54.6749709784609,7,6,2022,40.0357372572838,0,0,Authoritarian,-0.5909108136610735,9.494654110463449,82.28976799951921,1
USA,North America,2022-05,-0.051758984705300826,-1.055858344313462,15.20471534968604,17.904787712619893,155.35628156531033,40.52822438045783,3.0272647048188785,36.62249230212657,3,145.86616953142226,0,42.47023957775477,5,7,2014,47.62775028253169,1,0,Authoritarian,0.17245966403359447,5.561928641836398,79.28083811372926,1
USA,North America,2022-06,2.4457519796168263,7.346490855608236,6.6461059098761375,8.361098476247152,125.42152592457346,58.84233330626946,3.2502439325736487,11.506139296082349,1,25.29026612529725,0,32.11085716711784,0,14,2018,31.607394608521815,0,0,Hybrid,-0.8904767223559373,-0.9907784858624937,9.060287499514839,0
USA,North America,2022-07,1.070996467205255,-1.0363131257805023,3.085996992935012,0.6194266874630774,140.57926459904786,51.466359343768076,1.7100391002589461,7.6230306984096,1,69.36238710546833,0,22.13503356582349,0,15,0,27.426549773276587,1,0,Democracy,0.8296918021362001,1.5509451449778286,32.28326704741691,0
USA,North America,2022-08,1.0804598690053497,-1.0515765116361715,3.2245262014804688,8.066677234592492,100.02223572936838,46.709286839006076,3.0006991175571747,43.956399523834186,0,54.503757717559424,0,47.74127884688871,1,13,2022,33.12391941729735,0,0,Authoritarian,0.6731296265846658,-2.223922359300169,34.260234061669564,0
USA,North America,2022-09,-1.6507357194485612,6.244891074489988,9.504711307230385,6.500184124665788,113.5795743018567,70.4857316355878,1.3774763698022479,48.524708806928345,2,358.564683162654,0,42.05263098325241,10,10,2018,15.942748594975434,1,0,Authoritarian,0.6604397291339832,10.298010733800648,114.42036795764768,1
USA,North America,2022-10,1.6463972426799733,3.779303773905151,0.9645531784686945,4.761814242744039,128.15332555605295,24.97772847229394,3.924027019206901,35.377446588925274,4,98.9801477138947,0,44.68000653087235,0,11,2022,20.533646519657403,1,0,Authoritarian,-0.27448421066810913,-1.6326108181096912,18.229518960562967,0
USA,North America,2022-11,-0.3669731988803826,4.609221320685238,8.36198321419679,10.228499733425235,86.04130701784621,40.61122173180908,1.9992828420566553,86.34913443279697,1,104.61368557087897,0,37.69997622375898,7,5,2014,29.938010113210705,0,0,Authoritarian,0.6594836074144033,7.201634844508105,81.3738438346438,1
USA,North America,2022-12,0.25602973431387566,0.1255442669129634,10.91345491972757,6.104364200843335,132.94147551172807,35.48512373693069,3.1867667644770785,21.115426691166938,1,148.92984659089527,0,66.89963597292387,5,6,2014,6.40324107775781,1,0,Hybrid,0.19015586140050966,4.750772437313061,67.97555121739558,0
USA,North America,2023-01,-0.005336470836663279,1.895034528509115,2.706155871093217,13.08320254254204,104.32582355530582,86.24897115993858,3.7077519354554753,25.93833060264331,4,168.28672601882766,0,82.53642107466766,4,13,0,13.330981797737884,1,0,Hybrid,0.46444977281912236,2.8110709037235564,61.35411646204513,0
USA,North America,2023-02,0.5597904479310398,4.455454203915619,11.403903627773108,6.5353906169839995,131.16599328792714,45.73455248068417,4.129069437535143,37.989605657275185,2,162.5940567171197,0,22.40549625650702,4,11,2021,26.64778477298389,0,0,Democracy,0.06053026526980032,2.967910543565252,60.48887539470694,0
USA,North America,2023-03,-2.080017560846901,5.690483940371439,0.42070442044981515,9.344244204638095,53.81867800256228,64.59085533271627,2.781896101626057,64.89643821796236,2,59.874078713050906,0,81.03940040333825,12,8,2022,6.691854794281739,1,0,Democracy,0.16151441445465542,14.130960750130702,116.10519652147781,1
USA,North America,2023-04,-0.6777090056250449,-3.58404671103047,1.6062243729432275,4.801045693563188,131.3640870574914,64.88076541298322,1.4086855041240929,55.91578711032037,4,45.837813513586255,0,44.98123206537931,4,12,2014,40.90951949645225,0,0,Hybrid,0.17710845794649077,4.468429465073042,73.48164936003278,0
USA,North America,2023-05,0.8315427577092825,5.414512220413416,7.038063441140323,4.673653502947365,135.45351488201703,39.92591038653717,2.5841326585882154,37.398756080009086,1,26.486455276782124,0,23.759773976620764,2,6,2014,27.103385339088195,0,0,Hybrid,0.6316662499812356,4.378033062215104,45.814820975182734,0
USA,North America,2023-06,-0.7052107363297812,3.6304973083680254,2.4818996853677686,10.334438615621885,98.73608853344511,52.09470597276261,1.2514530150424736,8.566492489278886,2,46.02476325514435,0,25.268004033997116,6,7,2022,49.616390081527165,1,0,Democracy,-0.038826845346704,9.589115727035576,79.08249434903695,1
USA,North America,2023-07,1.2056280779528372,-2.9181888029921694,7.715675255084369,7.850194210590162,126.00056844212615,56.111086407545166,3.932996642650568,50.542123097806495,2,5.740831060298554,0,35.51485203456614,1,16,2018,38.872248780093855,0,0,Democracy,0.7617415183978569,-0.9006619363934367,37.146248747044496,0
USA,North America,2023-08,-0.16711808031685435,4.45325808762815,6.7335684321666145,0.04242776140277549,120.6160524607146,51.7991229625358,3.753304269077649,6.243789701429371,4,13.066611805639901,0,69.46681366263182,6,8,2022,9.612937759580566,1,0,Authoritarian,0.894595776512676,6.438300655327878,73.42264372493702,0
USA,North America,2023-09,0.49041957170276645,8.061205891046336,2.9810988046896547,3.04050289414645,77.37283326890687,77.65808868929597,4.13660477170456,28.575816910564377,2,16.623943203183813,0,37.78573330830828,2,9,2022,36.21570016016699,1,0,Authoritarian,0.545645560033609,5.76231413888118,47.768927131572255,0
USA,North America,2023-10,-0.4843091805863683,4.826499515491487,4.226879085332528,9.440385536572279,128.8440694747967,44.24095556194387,3.5024221291904123,83.02075742798834,3,110.66021727337893,0,32.05915852070287,9,13,2021,6.463678077106336,1,0,Authoritarian,0.23330062904147608,8.94215023165026,82.7584385141264,1
USA,North America,2023-11,-0.08973569428722672,1.8795261480669698,13.200586077247364,0.2768995915278074,123.20261037276973,36.37896685050238,3.840643548988724,23.684400517440228,2,285.538716085455,0,45.71043045219797,3,11,2021,40.09329450020074,1,0,Hybrid,-0.038986105484342115,2.2298794762809875,73.63541717844137,0
USA,North America,2023-12,-0.26332190261396393,2.6251484238426572,3.9835524901343984,2.1669394736971626,113.82056543698508,36.36031504004403,1.9983799901050845,32.97249267785113,1,168.6659284770822,0,33.009765875912656,6,6,2018,10.58989850276267,0,0,Authoritarian,0.18955327475387218,7.246619613309208,72.04670104044055,0
USA,North America,2024-01,1.4758532804872848,5.795591754871097,13.618420997203025,8.237436834913325,111.61469640764523,98.26787830234272,3.651409280927022,89.41360684320568,5,26.245624811800344,0,61.832550187774125,0,10,2018,37.61719519433262,1,0,Hybrid,0.3005883717469078,2.6345564534623716,36.82503958689793,0
USA,North America,2024-02,2.368559127979192,7.01456070621623,3.8798070900025055,5.183877676075758,115.34858737142798,70.85530351688803,3.5059911099595347,9.935283586487671,2,85.33926646015672,0,64.21483575803393,0,4,0,42.82035828246201,0,0,Authoritarian,0.9215611029739539,1.1285547760534727,7.284585948419166,0
USA,North America,2024-03,1.1312527903977379,4.856880383111628,4.626262524127913,17.784851306652904,109.76361887554489,51.532322109169215,4.568709011010929,1.4115547041221888,1,121.97406271576749,0,84.48866556214371,3,8,2018,33.03349626035673,1,0,Democracy,0.46622604483056196,5.267093549005411,38.92645922099874,0
USA,North America,2024-04,0.4016255054914734,1.9233377870256643,2.5719485945909613,10.690916077037459,133.59000386486082,42.58771335827788,3.771698710648345,31.21356551575188,0,32.28851041460135,0,62.388010959478464,4,8,2018,34.55314990435815,0,0,Democracy,0.5469462513732013,4.551049754937062,53.053828203679686,0
USA,North America,2024-05,-1.5558986504898955,1.0350948463478522,4.6380201475009555,14.306991934243364,129.54838630578882,58.600832943821395,4.030283454031842,45.96972897566284,3,11.973873006617879,0,84.1350437232155,9,6,2014,6.770459330082934,0,0,Hybrid,-0.09560194343312944,9.088487708447548,104.68359718679905,1
USA,North America,2024-06,-0.18999438718237946,4.748983024107444,8.241951468079307,7.385953903591971,144.95025274649132,7.925107563873787,5.088374704780728,36.51025929612066,3,37.922102950914294,0,32.242690444764094,2,12,2022,48.35060747691796,0,0,Authoritarian,0.3232647007422935,3.0108542932496354,67.69022950534276,0
USA,North America,2024-07,-0.051628472292269405,2.551313403869126,6.98291036743869,6.667078478386071,109.94912974136939,55.58060850925078,3.61802871098362,43.5259163955641,5,246.01178387613152,0,26.928546970019397,1,9,0,9.071676287917285,0,0,Democracy,-0.7817807364685005,-1.292690786037376,61.41206188677181,0
USA,North America,2024-08,1.2231901054266583,1.0413297130427583,9.471167052429918,9.792707301449205,144.48982377102163,23.30392323562046,4.109260202222924,3.4491007124528608,1,241.34060758699667,0,45.25627658257247,4,9,0,24.99887537380407,1,0,Authoritarian,0.17412341540230192,2.3060773033633444,44.901598354382735,0
USA,North America,2024-09,0.45109529658297826,2.2688244797828263,0.7549653871475686,1.2744240668047944,116.25030271500687,17.314093287404653,4.0224409523938105,14.642762061883566,5,19.67771743988433,0,80.25724541175992,7,8,2022,32.78082908358384,0,0,Authoritarian,-0.38542007014742685,7.784169059401739,55.88405253291752,0
USA,North America,2024-10,0.17989415115347845,3.6501562970736554,12.960011431722997,2.126622180545459,122.634387653649,23.31949010163591,2.398632356048786,47.994548353563424,1,48.714569858692116,0,73.02366182777826,5,9,2018,5.116280668024207,1,0,Authoritarian,0.030350340667463227,4.6993161548381925,71.95413069499803,0
USA,North America,2024-11,1.3252690510383311,4.219249819634777,8.110065803534845,4.985013276689664,127.91855147011094,80.19324916792081,2.1427255802582743,13.542509876021828,2,102.2667018049776,0,72.61944842494871,1,13,2014,11.88427103728532,0,0,Hybrid,0.7385192493021051,2.784527320740268,35.22669794347519,0
USA,North America,2024-12,2.468052182229827,-1.1902049365535583,3.4609212441183352,3.0398123287089147,133.96851881529605,26.201098932686016,3.7342442897029784,6.195888834381876,0,87.72601928658167,0,28.868583916187653,0,12,2022,37.29189945461793,0,0,Hybrid,0.9825119874043766,-0.004167594840367642,4.792061848345464,0
USA,North America,2025-01,0.5689830791852754,0.2549572581540689,14.14198311564269,1.9409730772285325,103.76806137334982,25.52119466475487,3.034083468259226,20.750669223533954,1,12.50965832040216,0,61.6109345488308,1,8,2018,28.983100394810087,0,0,Authoritarian,-0.33399617388360414,1.4108571925429385,57.590718155065716,0
USA,North America,2025-02,0.6949979007768748,3.6749807375651673,15.732714187573828,6.304021565649646,133.46889981115922,31.586528138412675,3.1693608240360778,4.657137577375494,5,199.89687700293425,0,20.080384184361613,2,10,2021,48.8374082882607,1,0,Democracy,0.47436045001448623,1.3998120775252318,58.9792990095511,0
USA,North America,2025-03,-0.7532982243385575,1.127581759567887,9.946578059273,4.368707655725823,91.0812582415986,19.24305348142259,1.7796826227842246,22.032951863918004,0,51.771843920707795,0,49.068165132814315,7,11,2018,40.382418054069255,0,0,Authoritarian,0.13315072434283715,3.7979614045964953,91.00185815789875,0
USA,North America,2025-04,0.026122431539725762,3.734351292421679,6.342714579421541,3.910391463091897,109.14724551260049,39.12441133553321,3.0873149740085637,53.66729014428282,1,22.98241671799745,0,76.03094134772047,6,15,2022,19.288915154453164,0,0,Democracy,0.6504015348311363,6.395157844102815,69.08880886451134,0
USA,North America,2025-05,-0.799538921232684,4.177300469489098,7.757739794129444,4.164172456701706,78.58917837072124,75.12872684690379,4.143987919202163,10.389985916577452,1,32.64001059555318,0,84.66631061603486,5,6,2018,12.99948745330617,1,0,Democracy,0.01884425629957942,4.874686087595111,85.30006617760901,1
USA,North America,2025-06,-1.5342986263844585,0.8253055810105865,10.56217624629583,5.939227484920043,141.57750565426576,34.07119637880841,3.1088456302091205,12.034214295029809,0,162.22857936795523,0,60.90442239069785,12,7,2021,21.713385544256333,0,0,Hybrid,-0.09124533088007825,11.012458844503001,117.36058402324417,1
China,East Asia,2020-01,-1.1930599549102363,8.47192463979651,5.799557436717233,3.5771403079866464,138.5523843002327,55.985851608129835,4.301741289398798,79.03777991817131,3,171.3034688446207,0,26.870076193907817,13,3,2018,34.656599039165634,0,0,Hybrid,-0.9757830495302251,12.738969840206012,106.82066802226541,1
China,East Asia,2020-02,-1.3471262895296965,4.9881430574174495,1.1419298074467426,2.972819645722157,84.45473333145391,80.02667303910974,2.6773201611578643,33.72917458862381,5,24.6396697338809,0,82.38872367493539,8,10,2014,40.94213862445586,1,0,Hybrid,0.9599406587177013,7.765198281690081,94.31284155953003,0
China,East Asia,2020-03,1.4556186900811166,0.9051418113713441,14.996357875094997,2.6431613306439745,93.87977014947415,10.672868212479962,5.056207129940322,12.41979085695792,5,87.80485870179383,0,63.9388479131131,2,10,2022,17.865805515762204,1,0,Authoritarian,0.7227399927268721,1.6672333412833524,42.88325564849166,0
China,East Asia,2020-04,0.8375627033583725,2.9788240125400565,1.9317732197016273,6.121246629977369,117.64070624911547,48.282135005644164,3.8126894256439954,54.447762844787746,2,0.9038826433733078,0,46.872069204191995,5,11,2022,9.219061429050049,1,0,Hybrid,0.7542768830228079,3.1197021711265736,45.5668737964745,0
China,East Asia,2020-05,-1.1931546460987335,2.692800322489984,4.835532933814507,6.945698705049795,140.67485972793295,65.95605346098833,4.1263668609956055,59.600829511627595,5,48.06225599307945,0,66.9346109831779,14,14,2022,34.83689020252215,1,0,Hybrid,-0.9935634727914426,9.811758744672446,107.66573244255208,1
China,East Asia,2020-06,-1.5256563145700948,4.335083228499913,12.312920517135911,3.7952571346858663,99.54502791444233,49.93251085178096,2.8298153774750716,28.669298766818123,5,59.78756419812387,0,44.27506874937127,10,6,0,8.987019335582776,1,0,Democracy,0.19645058812747762,12.613114923528695,115.288630911965,1
China,East Asia,2020-07,0.1898478362124643,0.883379671786841,8.883790330965361,10.354994478816744,167.1146576483652,80.86487056544378,2.511150578213726,12.00956416777472,1,111.40852028948062,0,58.07765948817363,4,11,2018,18.442650811494786,0,0,Hybrid,-0.4814064822684525,2.289338971221483,64.86359167290914,0
China,East Asia,2020-08,1.0329639471528058,-1.509750507130864,5.025273957855208,5.489048853126597,119.3121273737341,85.44503193339489,4.66125921454787,28.572593585343206,5,17.092597153456275,0,79.97049877570632,2,10,2021,7.0067708767832695,1,0,Hybrid,-0.5060424018560004,0.0013744846997252314,39.37104980637013,0
China,East Asia,2020-09,-0.22647889190152676,-5.272720780818824,7.83682753408089,9.536181585444199,138.42109742731083,44.37344885763573,3.066990717224872,52.898480442602484,4,36.854085023695575,0,36.91025641253333,5,7,2014,13.603581565915505,0,0,Hybrid,-0.3826025132536095,3.791975450149746,73.9337708789276,0
China,East Asia,2020-10,-0.607345598765455,3.653959174283127,14.14661668309013,4.2591826855321315,92.61636090357709,45.645380310231054,1.8757074057941692,56.254759518268855,1,233.55189226502063,0,62.31327536481202,8,10,2021,21.018801820768374,0,0,Hybrid,0.5725563987680662,5.9805385905801245,95.12285199501726,1
China,East Asia,2020-11,-0.6459641791245353,4.649329331441477,2.0040399667487323,5.688651211948792,115.48800216023436,113.86215135689721,3.298752908365686,21.20522374762039,0,47.6025577346701,0,48.66969028630094,8,7,2021,40.67844885652277,1,0,Democracy,0.2691648351006075,7.589439451610042,81.32413154258919,1
China,East Asia,2020-12,-0.4473218956587512,-0.8653677380480591,12.405081808675565,7.694396262373845,171.5631229810786,28.64934171491454,3.0242194566727583,75.30551388538572,0,81.80672538083743,0,63.41479992223576,10,11,2014,24.237035956427682,0,0,Hybrid,0.3737219953500581,9.909946354342267,93.8325360835857,1
China,East Asia,2021-01,-0.5021030040988799,2.4025555225331585,8.793454830166377,6.451151450516373,79.40106978097397,53.23126026879978,2.4016321897697814,81.02616574322396,1,29.525652623551622,0,68.67371190261491,10,11,0,42.8651398888142,0,0,Authoritarian,0.958209876030309,5.9406522645208355,90.59420587817725,1
China,East Asia,2021-02,-0.9037018607301281,4.613891892371733,7.621796408608015,0.6160812790130059,123.1594894886603,88.77857998116569,1.9996686753944253,23.056375736878714,2,10.377430228189773,0,69.35116764895479,6,15,0,40.48013044639844,0,0,Hybrid,-0.479426284867994,8.887993331149092,89.22019290493218,1
China,East Asia,2021-03,0.2726977935299349,2.42248527958325,9.251908943606344,10.40239042704524,126.323420356627,48.731078721117086,2.8124658799451265,16.43586521392336,0,1.325001054552061,0,82.80582169594189,3,6,2018,42.17175732499573,0,0,Democracy,0.6789218190015338,2.865217528563612,61.648334861728905,0
China,East Asia,2021-04,0.03886556204856375,1.6403823577313796,6.771579158167932,5.125517155365076,122.14600991816258,38.39943995023121,3.829962173071372,26.17912413447051,4,76.4418902975625,0,68.30755791755422,6,7,2022,42.7168482598366,1,0,Authoritarian,-0.14163481320728621,3.864394156841614,69.34858374883024,0
China,East Asia,2021-05,0.8523513568944722,7.165553488832995,2.577408938915154,5.662962212661982,107.16721929191576,50.5544337695314,2.4820873499462097,46.026211927704125,5,226.8867262985696,0,59.12502301598355,3,15,2022,33.40883988913949,1,0,Democracy,0.40526754617103267,2.295973850293052,42.04586358880874,0
China,East Asia,2021-06,0.0754336389015928,2.130807339117361,2.009829059485842,12.780204161723013,104.4337659566387,53.89214910474485,2.2575294143019518,6.999437219482353,3,146.78770120171993,0,35.5256829261253,5,10,2022,26.691847615043713,1,0,Authoritarian,0.22156014215153652,5.412099035759026,60.90312209335115,0
China,East Asia,2021-07,-0.8943326230884198,5.253438749219212,2.6529490258372412,3.689879625969785,132.00365340555925,104.61734466447135,3.3773507027632297,35.48775527670915,0,19.69333462047659,0,73.18343346863608,2,10,0,6.335070037913292,1,0,Hybrid,-0.9102928639528627,3.707426091365656,75.07019129277307,1
China,East Asia,2021-08,0.7581061985174717,3.7375340578751435,5.56392200792175,7.3930889056109,90.45142872681197,66.70988555841522,1.8018159673976644,65.73054478084734,1,67.38411975890664,0,64.62834437701943,1,5,2021,21.607385979241247,0,0,Hybrid,-0.16210441962504918,-0.22954573031383663,43.51458243915667,0
China,East Asia,2021-09,-0.13125696709230472,1.7042356031472148,6.384259414793841,6.07539849177939,137.7053605814139,54.66432262527003,3.953136633913245,47.178104130045604,3,209.77745688773544,0,54.44944899021721,5,13,2021,18.27683184443703,0,0,Hybrid,0.1543997734691016,6.523607556173566,70.2862506395987,0
China,East Asia,2021-10,-1.9593902260907439,0.061318070468590946,9.663246803645414,13.101243570438047,90.159079206088,68.38308347220003,4.000582318042978,23.234494773083878,3,17.42627962569145,0,49.2580184768256,13,11,2018,31.198943596735123,1,0,Hybrid,0.2021483336004659,10.342789560808873,126.78370068618936,1
China,East Asia,2021-11,1.0325462043416573,-1.3171140054578072,11.633525684137917,5.140315878845058,112.29914289535647,65.59321064538679,4.310308746119608,74.89209526974889,2,202.83683985819755,0,58.739274741926316,1,10,2021,30.185980017707294,0,0,Democracy,-0.7188940648432784,0.003464233799300609,45.30930673413235,0
